Sp,Latitude,Longitude,Month,Year,YearRescale,Sex,Wing_Length,FocalMonthLateLarval
Polyommatus bellargus,51.513961,-1.206343,8,1963,1.63,female,15.788,July
Polyommatus bellargus,51.513961,-1.206343,8,1963,1.63,female,13.762,July
Polyommatus bellargus,50.840232,0.279193,8,1964,1.64,male,14.224,July
Aricia agestis,51.067775,-1.28873,8,1964,1.64,undetermined,12.316,July
Aricia agestis,51.067775,-1.28873,8,1964,1.64,undetermined,12.932,July
Aricia agestis,51.067775,-1.28873,8,1964,1.64,undetermined,13.789,July
Aricia agestis,51.067775,-1.28873,9,1964,1.64,undetermined,11.504,July
Aricia agestis,51.067775,-1.28873,8,1964,1.64,undetermined,11.533,July
Aricia agestis,51.067775,-1.28873,8,1964,1.64,undetermined,11.444,July
Lycaena phlaeas,52.220968,1.058626,7,1964,1.64,undetermined,15.427,June
Lycaena phlaeas,51.067775,-1.28873,8,1964,1.64,undetermined,14.416,June
Aricia agestis,51.067775,-1.28873,8,1966,1.66,undetermined,11.864,July
Aricia agestis,50.576067,-1.28074,8,1966,1.66,undetermined,13.519,July
Polyommatus icarus,51.067775,-1.28873,8,1966,1.66,male,14.725,July
Polyommatus icarus,51.067775,-1.28873,9,1966,1.66,female,13.529,July
Celastrina argiolus,51.548796,-0.273039,10,1966,1.66,male,15.904,June
Celastrina argiolus,51.548796,-0.273039,10,1966,1.66,female,15.6,June
Cupido minimus,52.079349,-0.448281,6,1966,1.66,female,10.499,JulyBefore
Cupido minimus,52.079349,-0.448281,6,1966,1.66,male,11.359,JulyBefore
Polyommatus icarus,51.067775,-1.28873,8,1967,1.67,male,14.235,July
Cupido minimus,51.067775,-1.28873,8,1967,1.67,male,10.797,JulyBefore
Lycaena phlaeas,51.067775,-1.28873,8,1968,1.68,undetermined,15.89,June
Lycaena phlaeas,51.219673,0.73193,8,1968,1.68,undetermined,12.878,June
Lycaena phlaeas,51.219673,0.73193,8,1968,1.68,undetermined,13.597,June
Celastrina argiolus,51.067775,-1.28873,8,1969,1.69,female,17.82,June
Favonius quercus,51.808155,-1.287024,8,1969,1.69,male,16.395,May
Favonius quercus,51.808155,-1.287024,8,1969,1.69,female,15.871,May
Favonius quercus,50.761012,-3.810213,8,1969,1.69,female,14.845,May
Cupido minimus,50.664945,-2.338924,7,1969,1.69,female,11.454,JulyBefore
Lycaena phlaeas,51.067775,-1.28873,9,1969,1.69,undetermined,13.906,June
Aricia agestis,50.840232,0.279193,8,1970,1.7,undetermined,11.927,July
Favonius quercus,51.2695,-0.373578,7,1970,1.7,male,15.882,May
Favonius quercus,51.067775,-1.28873,7,1970,1.7,male,16.183,May
Aricia agestis,51.067775,-1.28873,8,1971,1.71,undetermined,13.516,July
Aricia agestis,51.067775,-1.28873,8,1971,1.71,undetermined,12.83,July
Aricia agestis,51.067775,-1.28873,8,1971,1.71,undetermined,14.063,July
Polyommatus icarus,51.067775,-1.28873,9,1971,1.71,female,13.525,July
Polyommatus icarus,51.067775,-1.28873,8,1971,1.71,female,13.494,July
Polyommatus icarus,51.067775,-1.28873,9,1971,1.71,male,12.807,July
Celastrina argiolus,51.067775,-1.28873,8,1971,1.71,male,16.807,June
Favonius quercus,50.761012,-3.810213,7,1971,1.71,male,16.327,May
Cupido minimus,50.840232,0.279193,7,1971,1.71,male,11.672,JulyBefore
Lycaena phlaeas,51.067775,-1.28873,9,1971,1.71,undetermined,13.839,June
Lycaena phlaeas,51.067775,-1.28873,8,1971,1.71,undetermined,15.237,June
Lycaena phlaeas,50.406361,-4.827447,8,1971,1.71,undetermined,14.895,June
Favonius quercus,51.808155,-1.287024,7,1974,1.74,female,16.1,May
Polyommatus bellargus,50.664945,-2.338924,9,1975,1.75,male,14.483,July
Polyommatus bellargus,50.664945,-2.338924,9,1975,1.75,female,14.175,July
Cupido minimus,50.664945,-2.338924,6,1975,1.75,male,11.406,JulyBefore
Celastrina argiolus,51.2695,-0.373578,8,1976,1.76,male,16.255,June
Favonius quercus,51.067775,-1.28873,7,1976,1.76,female,15.42,May
Favonius quercus,50.836456,-0.534602,7,1976,1.76,female,15.283,May
Favonius quercus,51.067775,-1.28873,8,1976,1.76,female,15.987,May
Favonius quercus,51.2695,-0.373578,6,1976,1.76,female,16.875,May
Cupido minimus,51.808155,-1.287024,7,1976,1.76,female,10.63,JulyBefore
Lycaena phlaeas,53.133779,-1.602217,8,1976,1.76,undetermined,14.413,June
Polyommatus bellargus,51.2695,-0.373578,9,1977,1.77,female,14.24,July
Favonius quercus,50.836456,-0.534602,7,1977,1.77,female,12.925,May
Favonius quercus,50.836456,-0.534602,7,1977,1.77,male,16.288,May
Polyommatus bellargus,50.840232,0.279193,8,1978,1.78,male,15.268,July
Favonius quercus,50.836456,-0.534602,7,1978,1.78,male,16.379,May
Lycaena phlaeas,51.067775,-1.28873,8,1978,1.78,undetermined,14.432,June
Favonius quercus,51.297115,-1.944608,8,1979,1.79,female,16.068,May
Favonius quercus,51.067775,-1.28873,6,1979,1.79,female,17.003,May
Favonius quercus,51.827269,-0.790141,8,1979,1.79,female,16.764,May
Favonius quercus,51.827269,-0.790141,8,1979,1.79,male,17.527,May
Cupido minimus,51.2695,-0.373578,6,1979,1.79,female,11.79,JulyBefore
Cupido minimus,51.2695,-0.373578,7,1979,1.79,male,11.819,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1979,1.79,female,11.016,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1979,1.79,female,13.033,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1979,1.79,male,10.648,JulyBefore
Polyommatus bellargus,51.219673,0.73193,8,1980,1.8,female,13.551,July
Polyommatus icarus,50.664945,-2.338924,8,1981,1.81,male,15.303,July
Favonius quercus,51.827269,-0.790141,8,1982,1.82,female,16.791,May
Favonius quercus,51.827269,-0.790141,8,1982,1.82,male,17.821,May
Favonius quercus,55.937882,-3.569291,8,1984,1.84,female,14.26,May
Favonius quercus,51.067775,-1.28873,7,1984,1.84,female,15.676,May
Favonius quercus,51.067775,-1.28873,7,1984,1.84,female,16.102,May
Favonius quercus,51.067775,-1.28873,7,1984,1.84,male,16.001,May
Polyommatus bellargus,50.664945,-2.338924,9,1985,1.85,female,14.713,July
Polyommatus bellargus,50.664945,-2.338924,9,1985,1.85,female,14.071,July
Celastrina argiolus,51.680197,-2.43509,8,1985,1.85,female,12.638,June
Celastrina argiolus,51.808155,-1.287024,8,1985,1.85,male,15.631,June
Cupido minimus,51.827553,-2.119611,6,1985,1.85,male,10.134,JulyBefore
Cupido minimus,51.827553,-2.119611,6,1985,1.85,male,10.571,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1987,1.87,female,11.91,JulyBefore
Aricia agestis,51.067775,-1.28873,8,1988,1.88,undetermined,12.176,July
Aricia agestis,51.067775,-1.28873,8,1988,1.88,undetermined,11.425,July
Cupido minimus,51.067775,-1.28873,6,1988,1.88,male,10.811,JulyBefore
Aricia agestis,51.297115,-1.944608,8,1989,1.89,undetermined,12.591,July
Cupido minimus,51.297115,-1.944608,5,1989,1.89,male,12.3,JulyBefore
Cupido minimus,51.067775,-1.28873,6,1989,1.89,female,9.455,JulyBefore
Polyommatus bellargus,50.664945,-2.338924,8,1990,1.9,female,13.78,July
Polyommatus bellargus,51.297115,-1.944608,8,1990,1.9,male,15.075,July
Polyommatus bellargus,50.664945,-2.338924,8,1990,1.9,female,14.375,July
Aricia agestis,51.297115,-1.944608,8,1990,1.9,undetermined,12.796,July
Favonius quercus,51.2695,-0.373578,5,1990,1.9,female,16.383,May
Polyommatus bellargus,51.297115,-1.944608,8,1992,1.92,male,14.479,July
Favonius quercus,51.297115,-1.944608,6,1992,1.92,female,15.773,May
Favonius quercus,51.297115,-1.944608,6,1992,1.92,female,15.754,May
Favonius quercus,51.297115,-1.944608,6,1992,1.92,male,17.113,May
Favonius quercus,51.067775,-1.28873,6,1992,1.92,female,14.028,May
Cupido minimus,51.297115,-1.944608,6,1992,1.92,male,12.262,JulyBefore
Cupido minimus,51.297115,-1.944608,6,1992,1.92,male,10.986,JulyBefore
Cupido minimus,51.297115,-1.944608,6,1992,1.92,male,11.12,JulyBefore
Cupido minimus,50.664945,-2.338924,5,1992,1.92,male,11.246,JulyBefore
Aricia agestis,55.813308,-2.325532,8,1995,1.95,undetermined,13.946,July
Aricia agestis,55.813308,-2.325532,8,1995,1.95,undetermined,13.954,July
Polyommatus icarus,52.338685,0.13237,9,1995,1.95,female,12.719,July
Polyommatus icarus,52.338685,0.13237,8,1995,1.95,male,13.255,July
Aricia agestis,51.2695,-0.373578,10,1996,1.96,undetermined,13.264,July
Aricia agestis,52.332389,-0.823832,8,1996,1.96,undetermined,13.312,July
Aricia agestis,52.332389,-0.823832,8,1996,1.96,undetermined,13.606,July
Aricia agestis,52.332389,-0.823832,8,1996,1.96,undetermined,14.325,July
Polyommatus icarus,51.067775,-1.28873,8,1997,1.97,female,13.717,July
Favonius quercus,51.067775,-1.28873,6,1997,1.97,male,16.914,May
Aricia agestis,51.513961,-1.206343,8,1998,1.98,undetermined,11.464,July
Polyommatus bellargus,50.840232,0.279193,8,2002,2.02,male,15.829,July
Polyommatus icarus,51.297115,-1.944608,8,2002,2.02,male,14.899,July
Polyommatus icarus,51.297115,-1.944608,8,2002,2.02,male,13.799,July
Cupido minimus,51.067775,-1.28873,5,2002,2.02,male,11.822,JulyBefore
Polyommatus bellargus,51.297115,-1.944608,8,2003,2.03,male,14.959,July
Polyommatus bellargus,51.297115,-1.944608,8,2003,2.03,male,14.936,July
Polyommatus bellargus,51.297115,-1.944608,8,2003,2.03,male,15.079,July
Cupido minimus,51.067775,-1.28873,5,2003,2.03,female,10.673,JulyBefore
Polyommatus icarus,51.827553,-2.119611,8,2004,2.04,male,14.179,July
Cupido minimus,51.297115,-1.944608,5,2004,2.04,female,10.75,JulyBefore
Cupido minimus,51.297115,-1.944608,7,2004,2.04,male,11.449,JulyBefore
Cupido minimus,51.297115,-1.944608,5,2004,2.04,female,10.935,JulyBefore
Cupido minimus,51.297115,-1.944608,5,2004,2.04,male,11.56,JulyBefore
Cupido minimus,51.297115,-1.944608,5,2004,2.04,male,10.043,JulyBefore
Favonius quercus,51.067775,-1.28873,6,2005,2.05,male,15.531,May
Polyommatus bellargus,50.664945,-2.338924,9,2006,2.06,female,15.151,July
Polyommatus bellargus,50.664945,-2.338924,9,2006,2.06,female,14.312,July
Polyommatus bellargus,50.664945,-2.338924,9,2006,2.06,male,15.964,July
Favonius quercus,51.067775,-1.28873,6,2009,2.09,male,15.479,May
Pyronia tithonus,51.811679,0.559814,7,1885,0.85,male,17.437,June
Aglais io,51.548796,-0.273039,4,1885,0.85,undetermined,26.306,June
Lasiommata megera,53.100734,-3.382433,8,1885,0.85,male,22.266,June
Lasiommata megera,53.100734,-3.382433,8,1885,0.85,male,20.765,June
Lasiommata megera,53.100734,-3.382433,8,1885,0.85,male,20.622,June
Limenitis camilla,50.836456,-0.534602,7,1885,0.85,undetermined,31.095,May
Aglais io,50.664945,-2.338924,8,1886,0.86,undetermined,28.68,June
Aglais io,50.664945,-2.338924,8,1886,0.86,undetermined,29.744,June
Aglais io,50.664945,-2.338924,8,1886,0.86,undetermined,26.871,June
Speyeria aglaja,50.761012,-3.810213,7,1887,0.87,undetermined,25.213,May
Speyeria aglaja,50.761012,-3.810213,7,1887,0.87,undetermined,26.579,May
Speyeria aglaja,50.761012,-3.810213,7,1887,0.87,undetermined,23.722,May
Coenonympha tullia,53.254834,-2.582571,8,1887,0.87,undetermined,20.195,April
Coenonympha tullia,53.254834,-2.582571,7,1887,0.87,undetermined,20.261,April
Melanargia galathea,51.2695,-0.373578,7,1887,0.87,male,23.44,May
Aglais io,51.548796,-0.273039,9,1887,0.87,undetermined,26.894,June
Argynnis paphia,51.067775,-1.28873,7,1887,0.87,female,31.055,June
Argynnis paphia,51.067775,-1.28873,7,1887,0.87,female,32.869,June
Limenitis camilla,50.664945,-2.338924,7,1887,0.87,undetermined,26.828,May
Pyronia tithonus,51.067775,-1.28873,8,1888,0.88,female,19.429,June
Pyronia tithonus,51.067775,-1.28873,8,1888,0.88,female,18.888,June
Pyronia tithonus,51.067775,-1.28873,8,1888,0.88,female,20.391,June
Pyronia tithonus,51.067775,-1.28873,8,1888,0.88,male,18.331,June
Aglais io,51.513961,-1.206343,8,1888,0.88,undetermined,24.236,June
Pyronia tithonus,50.761012,-3.810213,7,1889,0.89,male,19.452,June
Melanargia galathea,50.576067,-1.28074,7,1889,0.89,male,22.311,May
Argynnis paphia,51.067775,-1.28873,7,1889,0.89,female,33.383,June
Argynnis paphia,51.067775,-1.28873,8,1889,0.89,female,33.628,June
Speyeria aglaja,54.763053,-1.538116,6,1890,0.9,undetermined,26.939,May
Speyeria aglaja,54.763053,-1.538116,6,1890,0.9,undetermined,25.983,May
Speyeria aglaja,54.763053,-1.538116,6,1890,0.9,undetermined,26.493,May
Pyronia tithonus,51.067775,-1.28873,8,1890,0.9,male,17.815,June
Pyronia tithonus,51.067775,-1.28873,8,1890,0.9,male,17.23,June
Pyronia tithonus,51.067775,-1.28873,8,1890,0.9,male,17.553,June
Pyronia tithonus,51.067775,-1.28873,8,1890,0.9,female,20.633,June
Pyronia tithonus,51.067775,-1.28873,8,1890,0.9,male,17.869,June
Pyronia tithonus,51.808155,-1.287024,7,1890,0.9,male,17.457,June
Pyronia tithonus,51.808155,-1.287024,7,1890,0.9,male,16.307,June
Maniola jurtina,51.219673,0.73193,8,1890,0.9,female,23.482,April
Aglais io,50.761012,-3.810213,9,1890,0.9,undetermined,29.443,June
Argynnis paphia,52.333008,-1.58599,8,1890,0.9,female,30.989,June
Argynnis paphia,52.333008,-1.58599,8,1890,0.9,female,31.16,June
Pararge aegeria,51.067775,-1.28873,8,1890,0.9,undetermined,20.838,June
Pararge aegeria,51.067775,-1.28873,8,1890,0.9,undetermined,21.733,June
Pararge aegeria,51.067775,-1.28873,8,1890,0.9,undetermined,21.741,June
Pararge aegeria,51.067775,-1.28873,8,1890,0.9,undetermined,20.96,June
Pararge aegeria,51.067775,-1.28873,8,1890,0.9,undetermined,21.906,June
Limenitis camilla,51.067775,-1.28873,6,1890,0.9,undetermined,26.755,May
Limenitis camilla,51.067775,-1.28873,6,1890,0.9,undetermined,29.589,May
Limenitis camilla,51.067775,-1.28873,7,1890,0.9,undetermined,30.007,May
Limenitis camilla,51.067775,-1.28873,6,1890,0.9,undetermined,28.058,May
Pyronia tithonus,50.664945,-2.338924,8,1891,0.91,female,19.17,June
Aglais io,51.067775,-1.28873,7,1891,0.91,undetermined,27.384,June
Aglais io,51.067775,-1.28873,7,1891,0.91,undetermined,26.807,June
Aglais urticae,51.513961,-1.206343,8,1891,0.91,undetermined,24.113,May
Aglais urticae,51.513961,-1.206343,8,1891,0.91,undetermined,23.656,May
Lasiommata megera,50.664945,-2.338924,9,1891,0.91,female,22.184,June
Lasiommata megera,51.525765,-3.766767,9,1891,0.91,female,23.317,June
Limenitis camilla,51.067775,-1.28873,7,1891,0.91,undetermined,26.785,May
Polygonia c-album,52.104172,-2.747236,6,1892,0.92,undetermined,26.919,June
Polygonia c-album,52.104172,-2.747236,6,1892,0.92,undetermined,25.359,June
Coenonympha tullia,53.254834,-2.582571,7,1892,0.92,undetermined,18.78,April
Coenonympha tullia,53.254834,-2.582571,7,1892,0.92,undetermined,18.491,April
Melanargia galathea,52.332389,-0.823832,7,1892,0.92,male,23.246,May
Maniola jurtina,51.808155,-1.287024,6,1892,0.92,male,21.459,April
Maniola jurtina,54.383331,-0.831608,8,1892,0.92,female,24.263,April
Aglais urticae,51.513961,-1.206343,6,1892,0.92,undetermined,24.639,May
Aglais urticae,56.308939,-5.164915,8,1892,0.92,undetermined,25.151,May
Aglais urticae,56.308939,-5.164915,8,1892,0.92,undetermined,24.678,May
Pararge aegeria,52.332389,-0.823832,7,1892,0.92,undetermined,19.875,June
Pararge aegeria,52.332389,-0.823832,7,1892,0.92,undetermined,22.723,June
Limenitis camilla,51.067775,-1.28873,7,1892,0.92,undetermined,26.913,May
Aglais io,52.220968,1.058626,7,1893,0.93,undetermined,27.032,June
Aglais urticae,51.548796,-0.273039,6,1893,0.93,undetermined,23.534,May
Pararge aegeria,51.802337,-5.191642,8,1893,0.93,undetermined,21.819,June
Pararge aegeria,51.802337,-5.191642,8,1893,0.93,undetermined,22.618,June
Pararge aegeria,51.802337,-5.191642,8,1893,0.93,undetermined,22.119,June
Pararge aegeria,51.513961,-1.206343,8,1893,0.93,undetermined,22.094,June
Lasiommata megera,53.100734,-3.382433,8,1893,0.93,male,21.406,June
Polygonia c-album,51.827553,-2.119611,8,1894,0.94,undetermined,23.043,June
Pyronia tithonus,50.761012,-3.810213,8,1894,0.94,female,20.834,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,male,31.416,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,male,30.376,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,male,30.316,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,male,31.073,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,female,32.792,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,female,32.384,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,female,34.034,June
Argynnis paphia,51.067775,-1.28873,7,1894,0.94,female,34.101,June
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,26.721,May
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,25.962,May
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,25.979,May
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,28.572,May
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,31.078,May
Limenitis camilla,51.067775,-1.28873,7,1894,0.94,undetermined,28.32,May
Speyeria aglaja,51.067775,-1.28873,7,1895,0.95,undetermined,27.812,May
Speyeria aglaja,51.067775,-1.28873,7,1895,0.95,undetermined,27.651,May
Coenonympha tullia,52.823455,-2.043632,6,1895,0.95,undetermined,18.571,April
Coenonympha tullia,52.823455,-2.043632,6,1895,0.95,undetermined,17.409,April
Coenonympha tullia,52.823455,-2.043632,6,1895,0.95,undetermined,18.216,April
Coenonympha tullia,52.823455,-2.043632,6,1895,0.95,undetermined,18.48,April
Coenonympha tullia,54.649208,-3.225041,6,1895,0.95,undetermined,17.831,April
Coenonympha tullia,54.649208,-3.225041,6,1895,0.95,undetermined,17.567,April
Coenonympha tullia,54.649208,-3.225041,6,1895,0.95,undetermined,19.505,April
Coenonympha tullia,54.649208,-3.225041,6,1895,0.95,undetermined,18.548,April
Coenonympha tullia,54.649208,-3.225041,6,1895,0.95,undetermined,18.998,April
Maniola jurtina,51.548796,-0.273039,7,1895,0.95,male,20.864,April
Maniola jurtina,56.522203,-4.055986,8,1895,0.95,male,22.209,April
Pararge aegeria,52.333008,-1.58599,8,1895,0.95,undetermined,20.916,June
Lasiommata megera,50.576067,-1.28074,8,1895,0.95,female,25.238,June
Speyeria aglaja,54.763053,-1.538116,7,1896,0.96,undetermined,28.043,May
Speyeria aglaja,54.763053,-1.538116,7,1896,0.96,undetermined,26.07,May
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,19.543,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,male,17.886,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,19.633,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,19.327,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,male,16.81,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,male,18.91,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,male,18.549,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,19.4,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,male,18.308,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,19.763,June
Pyronia tithonus,50.761012,-3.810213,7,1896,0.96,female,21.061,June
Pyronia tithonus,51.067775,-1.28873,8,1896,0.96,female,18.853,June
Pyronia tithonus,51.2695,-0.373578,7,1896,0.96,male,16.938,June
Maniola jurtina,51.513961,-1.206343,8,1896,0.96,female,24.151,April
Aglais io,51.808155,-1.287024,8,1896,0.96,undetermined,27.265,June
Argynnis paphia,50.761012,-3.810213,7,1896,0.96,male,32.55,June
Argynnis paphia,50.761012,-3.810213,7,1896,0.96,female,32.429,June
Argynnis paphia,50.761012,-3.810213,7,1896,0.96,male,32.778,June
Argynnis paphia,50.761012,-3.810213,7,1896,0.96,female,35.565,June
Pararge aegeria,51.513961,-1.206343,8,1896,0.96,undetermined,21.587,June
Pararge aegeria,50.761012,-3.810213,7,1896,0.96,undetermined,20.968,June
Pararge aegeria,50.761012,-3.810213,7,1896,0.96,undetermined,21.976,June
Lasiommata megera,51.067775,-1.28873,8,1896,0.96,female,22.389,June
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,28.517,May
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,26.841,May
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,25.477,May
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,27.046,May
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,26.248,May
Limenitis camilla,51.513961,-1.206343,6,1896,0.96,undetermined,27.435,May
Pyronia tithonus,51.513961,-1.206343,8,1897,0.97,female,18.436,June
Pyronia tithonus,51.513961,-1.206343,8,1897,0.97,female,18.563,June
Pyronia tithonus,51.513961,-1.206343,8,1897,0.97,female,18.907,June
Pyronia tithonus,51.808155,-1.287024,7,1897,0.97,female,17.915,June
Pyronia tithonus,51.808155,-1.287024,7,1897,0.97,female,21.382,June
Pyronia tithonus,51.513961,-1.206343,8,1897,0.97,female,19.112,June
Pyronia tithonus,51.808155,-1.287024,7,1897,0.97,female,18.618,June
Aglais io,51.513961,-1.206343,8,1897,0.97,undetermined,29.35,June
Aglais urticae,51.513961,-1.206343,8,1897,0.97,undetermined,21.186,May
Aglais urticae,52.333008,-1.58599,7,1897,0.97,undetermined,26.934,May
Pararge aegeria,51.099254,-2.938838,8,1897,0.97,undetermined,23.039,June
Lasiommata megera,51.099254,-2.938838,8,1897,0.97,female,23.993,June
Pyronia tithonus,50.761012,-3.810213,7,1898,0.98,male,17.158,June
Coenonympha tullia,54.649208,-3.225041,6,1898,0.98,undetermined,18.634,April
Coenonympha tullia,54.649208,-3.225041,6,1898,0.98,undetermined,16.764,April
Coenonympha tullia,54.649208,-3.225041,6,1898,0.98,undetermined,17.741,April
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,23.316,May
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,23.876,May
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,24.186,May
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,20.684,May
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,22.485,May
Melanargia galathea,51.219673,0.73193,7,1898,0.98,male,23.855,May
Maniola jurtina,51.219673,0.73193,7,1898,0.98,male,22.825,April
Maniola jurtina,50.761012,-3.810213,7,1898,0.98,female,24.921,April
Aglais io,51.808155,-1.287024,8,1898,0.98,undetermined,27.4,June
Argynnis paphia,50.761012,-3.810213,7,1898,0.98,female,36.215,June
Argynnis paphia,52.104172,-2.747236,8,1898,0.98,female,33.285,June
Lasiommata megera,50.761012,-3.810213,8,1898,0.98,female,25.502,June
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,29.144,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,27.082,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,27.007,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,27.011,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,27.583,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,26.645,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,27.198,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,26.185,May
Limenitis camilla,51.067775,-1.28873,7,1898,0.98,undetermined,28.435,May
Speyeria aglaja,56.522203,-4.055986,8,1899,0.99,undetermined,27.158,May
Speyeria aglaja,56.522203,-4.055986,8,1899,0.99,undetermined,27.619,May
Speyeria aglaja,56.522203,-4.055986,8,1899,0.99,undetermined,27.36,May
Pyronia tithonus,50.576067,-1.28074,7,1899,0.99,male,17.275,June
Coenonympha tullia,56.522203,-4.055986,8,1899,0.99,undetermined,18.94,April
Coenonympha tullia,56.522203,-4.055986,8,1899,0.99,undetermined,18.595,April
Melanargia galathea,51.219673,0.73193,6,1899,0.99,male,23.669,May
Melanargia galathea,51.219673,0.73193,6,1899,0.99,male,22.933,May
Melanargia galathea,51.219673,0.73193,7,1899,0.99,male,24.367,May
Melanargia galathea,51.219673,0.73193,7,1899,0.99,male,23.767,May
Melanargia galathea,51.219673,0.73193,7,1899,0.99,male,22.69,May
Melanargia galathea,51.219673,0.73193,7,1899,0.99,male,23.747,May
Maniola jurtina,51.827269,-0.790141,6,1899,0.99,male,21.699,April
Maniola jurtina,51.219673,0.73193,6,1899,0.99,male,21.224,April
Maniola jurtina,50.576067,-1.28074,7,1899,0.99,male,22.781,April
Argynnis paphia,50.664945,-2.338924,7,1899,0.99,female,32.641,June
Argynnis paphia,50.664945,-2.338924,7,1899,0.99,male,30.066,June
Lasiommata megera,50.761012,-3.810213,8,1899,0.99,male,22.064,June
Speyeria aglaja,54.383331,-0.831608,7,1900,1,undetermined,26.895,May
Pyronia tithonus,50.576067,-1.28074,7,1900,1,male,17.235,June
Coenonympha tullia,53.254834,-2.582571,6,1900,1,undetermined,19.633,April
Coenonympha tullia,53.254834,-2.582571,6,1900,1,undetermined,17.93,April
Coenonympha tullia,56.522203,-4.055986,9,1900,1,undetermined,17.952,April
Melanargia galathea,51.808155,-1.287024,7,1900,1,male,22.524,May
Melanargia galathea,51.808155,-1.287024,7,1900,1,male,24.768,May
Aglais io,51.808155,-1.287024,8,1900,1,undetermined,27.99,June
Aglais io,51.808155,-1.287024,7,1900,1,undetermined,29.012,June
Aglais urticae,51.067775,-1.28873,7,1900,1,undetermined,24.776,May
Lasiommata megera,51.808155,-1.287024,8,1900,1,male,20.307,June
Pyronia tithonus,50.761012,-3.810213,7,1901,1.01,male,18.563,June
Maniola jurtina,52.220968,1.058626,8,1901,1.01,male,22.302,April
Maniola jurtina,51.525765,-3.766767,7,1901,1.01,female,23.572,April
Aglais io,52.892868,-4.021067,8,1901,1.01,undetermined,25.408,June
Argynnis paphia,51.067775,-1.28873,7,1901,1.01,female,33.822,June
Aglais urticae,51.513961,-1.206343,6,1901,1.01,undetermined,23.187,May
Aglais urticae,51.513961,-1.206343,6,1901,1.01,undetermined,25.781,May
Aglais urticae,51.808155,-1.287024,7,1901,1.01,undetermined,23.3,May
Speyeria aglaja,56.522203,-4.055986,8,1902,1.02,undetermined,24.928,May
Speyeria aglaja,56.522203,-4.055986,8,1902,1.02,undetermined,26.423,May
Speyeria aglaja,56.522203,-4.055986,8,1902,1.02,undetermined,29.179,May
Coenonympha tullia,56.522203,-4.055986,8,1902,1.02,undetermined,17.647,April
Coenonympha tullia,56.522203,-4.055986,8,1902,1.02,undetermined,19.677,April
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,26.57,May
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,27.218,May
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,26.075,May
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,26.489,May
Melanargia galathea,51.880207,-1.946017,7,1902,1.02,female,27.742,May
