decimalLatitude,decimalLongitude,Year,SPRING,SUMMER,SUMMER_before,SPRING_temp,SUMMER_temp,SUMMER_before_temp
50.8266,-4.5437,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.551291801717348,13.303632185317436,14.372120480991212
51.8518,-0.508,1928,SEASON_1928-04-16,SEASON_1928-07-16,SEASON_1927-07-16,8.022837965316059,15.131645616438366,14.54993213202118
51.7443,-0.8042,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.680959488502306,15.034290527881424,15.02475630936651
51.4366,-0.2335,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.649404346236526,14.771285272349274,15.145879897722375
51.079,-1.8626,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.123028498504805,14.231326203474195,15.21540912572046
50.7772,-3.9995,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,6.845458456060312,13.033228713081357,14.120338982881956
51.1269,-2.097,1962,SEASON_1962-04-16,SEASON_1962-07-16,SEASON_1961-07-16,6.272615714980987,13.80090629738667,14.736676045097088
50.6391,-2.1046,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,8.11535749386484,15.401690597756664,15.552717069736365
51.2795,-0.3814,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.785070001487545,16.691986370119242,16.07349628127212
51.3665,0.2115,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.235407539408019,15.636223286222586,16.59073818319052
51.4401,0.7642,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,9.862268696116152,16.499781033291786,14.69994652017478
51.3078,0.3085,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.480261952371544,15.421018229017303,16.316887117211877
51.3168,-0.56,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.876149514400467,15.027098099049189,16.152422579015496
51.3154,-0.1649,1967,SEASON_1967-04-16,SEASON_1967-07-16,SEASON_1966-07-16,8.716820729804075,16.102560647537825,15.50433071696872
51.2144,-0.5336,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.255647551114005,15.085894312035782,16.070072244131836
51.3199,-0.4656,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,8.687793182828244,14.861819501298774,17.060711626618122
50.5036,-4.6525,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.740486930260369,14.641766248804808,14.360223474936818
51.3345,-0.3584,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.570278084976058,15.430919511333835,14.845600322096347
50.2514,-5.1414,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,8.354340372466165,14.867104038382417,13.949008338615801
50.708,-1.9453,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.366957054700947,14.349904824249625,16.755661754872083
50.5289,-3.6084,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,9.074324049542565,16.00523909843002,16.184700317692474
51.5041,0.428,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.361333055810949,16.301742034715634,15.376719019654841
51.5041,0.428,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,7.88336271057674,15.078879937242,16.516985936029048
51.364,-0.1518,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.076385122055454,15.401237129574481,16.08128187355843
52.2904,0.7367,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,8.744955524390623,14.530461376430127,14.871882662323907
50.8704,0.5649,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.79258114337535,15.47514263590074,16.108960341811752
51.0058,-0.1436,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.650595234397931,15.193543211237754,15.831869661600726
51.2143,-0.7988,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.079610703634048,14.55996053240388,14.985308749051354
51.2787,0.5217,1932,SEASON_1932-04-16,SEASON_1932-07-16,SEASON_1931-07-16,7.498956327437586,16.322088015093417,15.379823180770314
50.6083,-1.9608,1957,SEASON_1957-04-16,SEASON_1957-07-16,SEASON_1956-07-16,9.970873288920014,16.30658013066927,14.815903782442303
51.5134,-1.2055,1941,SEASON_1941-04-16,SEASON_1941-07-16,SEASON_1940-07-16,6.688352284533487,15.636093958834506,15.568517887097052
51.1835,-2.1066,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,7.510972510065965,14.673040264854675,14.983899424851465
51.306,0.2288,1931,SEASON_1931-04-16,SEASON_1931-07-16,SEASON_1930-07-16,7.675609353845254,15.04806197428087,15.735561936062723
51.8856,-0.5204,1952,SEASON_1952-04-16,SEASON_1952-07-16,SEASON_1951-07-16,9.721656312852769,16.01682224244788,15.162725427290292
51.0586,-0.1279,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,9.686039536950362,15.076925557303344,17.463981755726895
50.9385,-0.5422,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.784045656910634,15.427827429466369,16.452727100145164
50.8189,-1.5757,1963,SEASON_1963-04-16,SEASON_1963-07-16,SEASON_1962-07-16,8.65892974463816,15.260932135281228,14.952150831569238
50.7907,-1.8731,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.366957054700947,14.349904824249625,16.755661754872083
50.5843,-2.0338,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.678972441835926,15.640493487306898,15.131883814933861
50.8513,0.2269,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.251027414664591,14.483514354203955,15.558519793068859
51.0717,1.0819,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.305529099270498,15.53915584199014,15.461985720061008
52.3104,0.2913,1984,SEASON_1984-04-16,SEASON_1984-07-16,SEASON_1983-07-16,7.123277203962697,16.089636007114304,17.22825256971622
50.9867,-0.6107,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.316761633123663,15.014362072421996,15.79150464489965
51.0667,-0.25,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.053789901199451,15.57305346350818,15.876446902058731
50.9039,-0.4086,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.62999997683553,15.60802765216562,14.38859213242228
51.2704,0.5227,1950,SEASON_1950-04-16,SEASON_1950-07-16,SEASON_1949-07-16,9.029253480463893,16.80142984648509,16.692197608157546
50.6943,-2.0415,1962,SEASON_1962-04-16,SEASON_1962-07-16,SEASON_1961-07-16,7.020037022972814,14.373315294262524,15.339901188636645
51.8882,-0.4815,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.617316283983542,15.153109578376476,15.131645616438366
52.4231,-3.361,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,6.352547734063688,14.33864029827913,15.005328482763565
50.5171,-2.4556,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,8.494162520824828,13.733732275179324,14.951427030782185
50.9358,-0.2,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,8.849446338520316,14.52292015143025,15.614101135258016
52.4746,-0.394,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,7.735414560236179,14.274554324600643,15.073201229742596
50.8739,0.0088,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.281011697777927,16.24624417287237,14.52292015143025
51.0814,1.1695,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.228300403761816,15.1386169997403,15.768676410528535
51.2986,-2.7221,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.908266572841905,15.581625561163595,14.76271552945757
51.5459,0.7077,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,7.994656918136298,15.226812791044441,16.60906340411976
50.8189,-1.5757,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.61967677582312,16.168602273252635,15.35439422868298
53.3241,-3.8276,1958,SEASON_1958-04-16,SEASON_1958-07-16,SEASON_1957-07-16,5.998380206205201,13.282051188242635,13.701948738164694
51.7566,-1.033,1954,SEASON_1954-04-16,SEASON_1954-07-16,SEASON_1953-07-16,8.01995120884699,14.129480683897057,15.19399802204733
51.2766,0.1108,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,9.810880550395751,14.949584094220098,17.87576394325402
51.6662,-0.9222,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,8.845172405398598,14.367319758050709,15.294532188238763
51.5218,-1.1272,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.271231834663407,15.003791494462051,15.22226565455553
50.9545,-0.1287,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,7.865971398592033,15.96198334071255,16.228776334806856
51.9359,-0.479,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,8.04726931351085,16.712391127176843,16.233978314818906
51.1411,-0.484,1959,SEASON_1959-04-16,SEASON_1959-07-16,SEASON_1958-07-16,9.587127770420045,16.65266662371347,15.122879879006428
50.957,-0.0185,1950,SEASON_1950-04-16,SEASON_1950-07-16,SEASON_1949-07-16,9.189949257972152,16.448076599542144,16.50739570589767
51.3669,-0.7954,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.548310355483261,15.479121317112392,15.739279883722558
51.7668,0.4758,1892,SEASON_1892-04-16,SEASON_1892-07-16,SEASON_1891-07-16,6.9572445562180665,14.396342385107626,14.5191511282496
50.6288,-1.9464,1897,SEASON_1897-04-16,SEASON_1897-07-16,SEASON_1896-07-16,8.98771228241115,17.15340675443151,16.832958043997863
52.0391,-0.5566,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.130366641669326,15.626591127327103,15.73267235253895
51.1397,-2.878,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,10.121127756633651,15.357909120150998,17.07577588318917
51.805,-1.225,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.504183358067709,15.150555279856196,13.81638157948122
50.5672,-2.446,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.223669672687883,14.264432270378725,14.428836080134793
51.3199,-0.1413,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.373273625595033,16.83688654859749,14.449713969165494
51.3154,-0.1649,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,9.028077315005131,17.830404842734882,15.20551546466804
51.2328,-0.5078,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,8.040279477858286,15.091165843310046,15.535724410783823
51.1686,-0.8386,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.232501313508767,15.188898253269574,16.154661394957646
50.5883,-1.2849,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,8.504061974543685,15.388383737327224,16.206228694119623
51.408,-0.6377,1963,SEASON_1963-04-16,SEASON_1963-07-16,SEASON_1962-07-16,8.44604297069419,14.954942768967095,14.646372131015497
51.7417,0.6897,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.659987833438789,15.449127648870796,14.526779169098686
50.6878,-2.111,1962,SEASON_1962-04-16,SEASON_1962-07-16,SEASON_1961-07-16,7.020037022972814,14.373315294262524,15.339901188636645
50.6878,-2.111,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.641803218675468,17.252458214920715,14.725795130499684
51.3481,-0.6039,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.947971018712112,15.739279883722558,16.221038214199723
51.2689,-0.3718,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,8.084167818279187,15.145879897722375,16.483385851413225
51.8868,-1.7632,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,7.621217997078604,14.332368417201685,13.71250857339141
50.8726,-1.5768,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.655958954331599,15.860879152337148,14.476247650654994
50.6925,-3.137,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,8.099219156651358,15.321443017122942,15.504251601281695
51.3392,-0.1197,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.279082963323154,14.723364525857495,15.401237129574481
50.8342,-0.2716,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,10.03741277520124,15.377349142802665,17.64069855261284
51.3694,1.1548,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,8.508920349121512,15.421124417742314,16.241756860515
51.3168,-0.56,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.881006725071355,18.07155506584763,15.430919511333835
51.4357,0.1893,1969,SEASON_1969-04-16,SEASON_1969-07-16,SEASON_1968-07-16,7.657579879162675,15.947835800161933,15.186085643788825
51.3154,-0.1649,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.498159979763264,15.20551546466804,16.093279336107084
51.2724,-0.4017,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.654663351776979,15.78250925099053,16.72395665663483
51.1975,-0.4934,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.128095091256712,15.338621025624203,13.97902350589917
51.1975,-0.4934,1943,SEASON_1943-04-16,SEASON_1943-07-16,SEASON_1942-07-16,9.856808895640864,15.63651252891207,15.462434090709136
51.1975,-0.4934,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.053789901199451,15.57305346350818,15.876446902058731
51.1975,-0.4934,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,8.613974509053875,17.310864113347154,14.673908023330624
51.2773,-0.8427,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.684714405263469,15.718672073639144,16.010830660642622
51.0167,0.0833,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,8.365313516229623,17.480748262849946,14.835584551826205
50.9329,-0.6359,1932,SEASON_1932-04-16,SEASON_1932-07-16,SEASON_1931-07-16,7.363824335071681,15.962251990895643,15.06638776330594
51.0167,0.0833,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.438691001157009,16.241041293424917,15.620193831313154
50.9447,-0.639,1931,SEASON_1931-04-16,SEASON_1931-07-16,SEASON_1930-07-16,7.857954904897623,15.06638776330594,15.917117252302367
50.8007,-1.9845,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.667454763656695,15.547707894950687,16.048539184506257
51.2989,-0.4645,1954,SEASON_1954-04-16,SEASON_1954-07-16,SEASON_1953-07-16,8.598100428671321,14.78694110953162,15.907254754522599
51.3665,0.2115,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.2519660760455,15.406017281479857,15.667130851284236
51.3345,-0.3584,1941,SEASON_1941-04-16,SEASON_1941-07-16,SEASON_1940-07-16,7.251642144514302,16.438551777150387,16.349979878262605
51.2913,-0.6455,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.548310355483261,15.479121317112392,15.739279883722558
51.3313,0.4451,1889,SEASON_1889-04-16,SEASON_1889-07-16,SEASON_1888-07-16,7.934921770689219,15.276043469940388,13.972842154825392
50.5672,-2.446,1977,SEASON_1977-04-16,SEASON_1977-07-16,SEASON_1976-07-16,8.221834262181416,14.177535626384449,17.097609101573774
51.3603,-0.6979,1966,SEASON_1966-04-16,SEASON_1966-07-16,SEASON_1965-07-16,8.542201981028636,15.301569096459625,14.65200136668551
50.4155,-5.0737,1961,SEASON_1961-04-16,SEASON_1961-07-16,SEASON_1960-07-16,10.08848763927314,14.998276934934408,15.172373195952044
51.1382,-0.6192,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.12821148994881,16.56787624195187,14.119359853796615
51.3114,0.1898,1932,SEASON_1932-04-16,SEASON_1932-07-16,SEASON_1931-07-16,7.196954855117477,16.087581302328417,15.04806197428087
51.1279,1.3134,1993,SEASON_1993-04-16,SEASON_1993-07-16,SEASON_1992-07-16,9.401946407801148,15.596876341950233,16.389705814891986
51.1305,1.1697,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,7.957574750597649,16.41711066845802,16.13577580466299
52.642,-2.7135,1987,SEASON_1987-04-16,SEASON_1987-07-16,SEASON_1986-07-16,7.835950531397775,14.400113385065973,14.275957465864142
51.0167,0.0833,1951,SEASON_1951-04-16,SEASON_1951-07-16,SEASON_1950-07-16,7.354593075852417,15.247914054331103,16.31950827064123
51.8868,-1.7632,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,7.545014814609389,14.599352865318515,14.659933659101474
51.7038,0.6322,1899,SEASON_1899-04-16,SEASON_1899-07-16,SEASON_1898-07-16,7.66110273547246,17.14959161908816,15.550927379432483
51.1975,-0.4934,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,8.513734961983142,15.876446902058731,15.63651252891207
51.2197,0.6074,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.8122587097548,15.754592470097318,16.092850637862462
51.3345,-0.3584,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,8.122821597891939,16.483385851413225,16.609939475208815
51.1975,-0.4934,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.34361821419273,15.462434090709136,15.692653701439356
51.3644,-0.8064,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.256091498803064,16.748706161362225,14.286724883607901
51.2207,-0.4651,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.479374454316678,15.505803378240296,15.791921357286286
51.1975,-0.4934,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.633927066807063,15.32641443413374,15.971597213297073
50.8739,0.0088,1907,SEASON_1907-04-16,SEASON_1907-07-16,SEASON_1906-07-16,8.234243180625684,14.047545119877732,15.49490091356708
51.2773,-0.8427,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.548310355483261,15.479121317112392,15.739279883722558
53.2174,-2.6568,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,8.698577187979065,15.629556776190423,13.791274027933106
51.1975,-0.4934,1950,SEASON_1950-04-16,SEASON_1950-07-16,SEASON_1949-07-16,8.903566919347432,16.070072244131836,16.490244630447478
51.3665,0.2115,1905,SEASON_1905-04-16,SEASON_1905-07-16,SEASON_1904-07-16,8.36847330972194,16.039907321609494,15.741787938991335
51.1975,-0.4934,1952,SEASON_1952-04-16,SEASON_1952-07-16,SEASON_1951-07-16,9.720958694708052,15.971597213297073,15.085894312035782
51.3313,0.4451,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.091367107896597,15.995016958511487,14.52905724269189
51.2773,-0.8427,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.069530974654517,14.836102711702432,15.624863277817298
51.1019,-0.1891,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.176869266040065,14.835584551826205,14.355528865206805
50.9361,-3.2996,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.304148825214059,14.990570581951589,15.414293090223953
51.3325,-0.0994,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,9.229064642087545,14.977428727894006,15.755607718197238
51.3388,-0.3658,1941,SEASON_1941-04-16,SEASON_1941-07-16,SEASON_1940-07-16,7.251642144514302,16.438551777150387,16.349979878262605
51.3388,-0.3658,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.914791415568153,16.22233623771341,16.438551777150387
51.3481,-0.6039,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.510008269799464,15.674052573812283,16.77340068651358
52.2395,1.5153,1954,SEASON_1954-04-16,SEASON_1954-07-16,SEASON_1953-07-16,8.02140710020073,14.831301826251027,15.580701624836935
50.2121,-3.7895,1907,SEASON_1907-04-16,SEASON_1907-07-16,SEASON_1906-07-16,7.742953059858985,13.09961338772,14.65226934450016
51.0508,0.0188,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,8.10104633702306,15.205687231522932,15.702034661420837
51.2724,-0.4017,1963,SEASON_1963-04-16,SEASON_1963-07-16,SEASON_1962-07-16,8.764321302713427,15.322631860630437,14.97588412777296
50.8765,-1.6315,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,8.654842841680159,15.751172613272823,16.0450105567578
51.0667,-0.25,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.332452038723622,15.98524725051952,15.384447000909942
53.3347,-3.8571,2006,SEASON_2006-04-16,SEASON_2006-07-16,SEASON_2005-07-16,7.294720496024064,15.382087562037597,14.454010262117912
51.0609,0.1659,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.2354397442733935,15.88110363354336,14.532179247395169
52.2472,1.6193,1970,SEASON_1970-04-16,SEASON_1970-07-16,SEASON_1969-07-16,7.359591381686632,15.945517127374796,15.768532363915956
50.8726,-1.5768,1907,SEASON_1907-04-16,SEASON_1907-07-16,SEASON_1906-07-16,8.879499435046098,14.629388295784599,16.183175880225896
51.1305,1.1697,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.382724734775556,15.704542551447043,16.41711066845802
50.5036,-4.6525,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,8.110137130101611,14.91146150652284,13.699832654846741
51.2773,-0.8427,1937,SEASON_1937-04-16,SEASON_1937-07-16,SEASON_1936-07-16,8.5342726553803,16.221038214199723,15.674052573812283
51.2207,-0.4651,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,8.076032089267725,14.245945356235033,16.37100955797881
51.3345,-0.3584,1900,SEASON_1900-04-16,SEASON_1900-07-16,SEASON_1899-07-16,7.782574056178151,16.609939475208815,17.820262464023422
51.3313,0.4451,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,7.91699047609857,14.25558924789969,16.561210678591916
51.3322,0.1889,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.891288877900765,15.932192657475115,14.70530618016537
